compound,score
CC(N)Cc1ccccc1Sc1ccc(O)cc1,1
CN(CC(O)CN)CC(O)CN1CCCCC1,0
CC(C)COc1ccccc1C(=O)NC(CO)C(=O)O,0
NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,0
Cc1ccc2c(Cl)cc(Cl)c(OCC(=O)NC(=O)NCc3ccco3)c2n1,0
N#Cc1c(SCC(=O)N2CCOCC2)nsc1SCC(=O)N1CCOCC1,0
CC(=O)N(Cc1ccccc1)c1ccc(C(=O)O)cc1,0
O=C1NC(=O)C(Cc2cccs2)C(=O)N1,0
O=C1OC(N2CCN(c3ccccn3)CC2)c2ccccc21,0
CCCCc1c(O)nc(SCCC(=O)O)nc1O,0
CC1=C(C(=O)N(C)C)C(c2ccc(Cl)c(Cl)c2)NC(=O)N1,0
O=C(O)Cn1ccnc1[N+](=O)[O-],0
COc1ccc(S(=O)(=O)N2CCCC(C(=O)O)C2)cc1Cl,0
COc1ccc(C(=O)O)cc1S(=O)(=O)Nc1cccc(C(F)(F)F)c1,0
O=S1(=O)N=C(Nc2nncs2)c2ccccc21,0
CCOc1ccc(-c2cc(CCCC(=O)NCCCOC)no2)cc1,0
CCOC(=O)CN1C(=O)C(O)(c2c(C)[nH]c3ccccc23)c2ccccc21,1
Cc1ccc2c(c1)N(CC(=O)NC1CCC(C)CC1)C(=O)CO2,1
O=C(NCC1CCCO1)C1CCN(S(=O)(=O)c2cccc3cccnc23)CC1,0
CCOC(=O)c1c(C)n(C)c2ccc(OC(=O)c3ccco3)cc12,1
Cc1nc2ncnn2c(O)c1NC(=O)c1cccc(OCC(C)C)c1,0
C=Cn1ccnc1P(=S)(c1ccc2c(c1)c1ccccc1n2CC)c1nccn1C=C,0
O=C(CCCNS(=O)(=O)c1cccc2nsnc12)NCCc1ccccc1,1
OC1(c2ccc(F)cc2)CCN(Cc2ccccc2)C1,1
Cc1cc(C(=O)NCCCN2CC(C)CC(C)C2)n(-c2ccccc2)n1,0
COCCCNCCCCOc1c(Cl)cc(C)cc1Br,0
CCc1nc(C)ccc1OCC(=O)NCCCN(C)C,0
CCC(Sc1nc(C)cc(=O)[nH]1)C(=O)Nc1nc2c(s1)CCCC2,1
COC(=O)c1ccc(C)c(NC(=O)Cn2cnc3ccccc3c2=O)c1,1
O=S(=O)(c1cccc2nsnc12)N1CCCC1,1
N=c1nc(SCCC(=O)O)ss1,0
NC1=NC(c2cn(-c3ccccc3)nc2-c2cccs2)n2c(nc3ccccc32)N1,0
Cc1cc(N2CCCCC2)nc(N2CCOCC2)n1,0
CC(NC1CCCC1)=C(C#N)C(N)=O,0
CCOc1ccc(S(=O)(=O)Nc2cccnc2)cc1,1
CCc1cc2c(Sc3nc4ccccc4s3)ncnc2s1,1
CNc1nc(N2CCc3ccccc32)ncc1F,1
Cc1cc(C)c(NC2=NS(=O)(=O)c3ccccc32)c(C)c1,0
Cn1c(=O)c(=O)n(C)c2cc(S(=O)(=O)Nc3ccc(OC(F)(F)F)cc3)ccc21,1
Cc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2N2CCOCC2)cc1,0
CCOc1ccccc1NC(=O)CN(Cc1ccccc1)S(C)(=O)=O,1
O=C(Cn1c(N2CCN(c3ccccc3)CC2)nc2ccccc21)c1ccccc1,0
CC1Cc2ccccc2N1C(=O)CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1,1
Cc1cc([N+](=O)[O-])cc2ncccc12,0
Cn1ccc(O)c(C#N)c1=O,0
Cc1nn(Cc2nc(-c3cccs3)no2)c(C)c1Br,1
COc1ccccc1-c1cncnc1Nc1ccccc1,1
Cc1cc(C)c(NS(=O)(=O)c2ccc(Cl)c(C(=O)O)c2)c(C)c1,0
COCCn1c(C)cc(C(=O)COC(=O)C23CC4CC(CC(O)(C4)C2)C3)c1C,0
COc1cc2ccccc2cc1C(=O)Nc1ccc(Cc2ccncc2)cc1,1
COc1cccc(NC(=O)c2ccc(CN3CCOCC3)cc2)c1,0
Cc1cccc(NC(=O)NC(C)C(=O)O)c1,0
CCNc1ncc2nc(-c3ccc(F)cc3)c(=O)n(-c3ccc(OC)cc3)c2n1,0
CCCOc1ccc(CN(CCO)CCO)cc1C(=O)OC,0
CCCCN1C(=O)C(O)=C(C(C)=O)C1c1ccccc1,0
Oc1nc2ccccc2nc1N1CCOCC1,0
O=C(c1ccco1)N1CCN(C(=O)c2ccccc2OC(=O)C23CC4CC(CC(C4)C2)C3)CC1,1
CCn1c(SCc2cccnc2)nnc1-c1c[nH]c2ccccc12,1
COc1ccc(OCCCN2CCCC(C)C2)cc1,0
CCc1c(C)nc(N)n2c(SCC(=O)N3CCN(c4ccccc4F)CC3)nnc12,0
CCN(CC)C(=O)CSc1nnc(-c2ccco2)n1N,0
CN(C)Cc1ccccc1-c1nccc(N(C)Cc2ccco2)n1,0
O=C(c1ccc2c(=O)n(-c3ccccc3)c(=O)[nH]c2c1)N1CCCCC1,0
Fc1ccccc1N1CCN(C(c2ccccn2)c2nnnn2C2CCCCC2)CC1,1
Cc1cc(OC(=O)c2ccccc2Cl)cc(=O)n1C,0
O=S(=O)(NC1CCc2ccccc21)c1ccc(S(=O)(=O)N2CCCC2)cc1,0
CCOC(=O)CN1NC2(CCC(C(C)(C)C)CC2)NC1=S,1
Cc1cc(C)n2c(Nc3ccc4c(c3)OCCO4)c(-c3ccc(C)o3)nc2n1,0
COc1cccc(NC(=O)C(NCC2CCCCC2)c2ccccc2)c1,1
CCOc1ccc(C(=O)NC(=S)N(Cc2ccccc2)Cc2ccccc2)cc1,1
CCN1C(=O)N(C)C(N(O)C(=O)NC)C1(C)C,0
CCCCN1C(=O)C2(NNc3ccccc3O2)c2ccccc21,0
O=S(=O)(c1ccccc1)c1cccc(S(=O)(=O)N2CCCCC2)c1,1
O=C(NCc1ccc(Cl)cc1)C1CCCN(S(=O)(=O)c2c[nH]cn2)C1,1
Cc1cc(C2C(C#N)=C(N)SC(N)=C2C#N)c(C)s1,1
CCC(=O)N1CCN(c2ccccc2NC(=O)COc2cc(C)ccc2C(C)C)CC1,1
Cc1cc(-c2ccc(F)cc2)nc2cc(C(N)=O)nn12,0
COc1cc(-c2nnc(COC(=O)c3c4c(nc5ccccc35)CCCC4)o2)cc(OC)c1OC,1
NC(=O)N1CCN(C(=O)c2ccco2)CC1,0
COC(=O)CSc1nc2sc3c(c2c(=O)n1C1CCCCC1)CCN(C)C3,1
CN(C)c1ccc(NC(=O)CN2C(=O)CN=C(c3ccccc3)c3ccccc32)cc1,1
O=C1CC(NCc2ccncc2)C(=O)N1c1ccccc1,1
CC(C)CNC(=O)C1CCCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)C1,0
O=[N+]([O-])c1cccc2c(O)ncnc12,0
COc1ccc(OC)c(-c2nc(C)sc2CC(=O)O)c1,0
CCc1cc2c(nc1CC)CCN(CCC(C)=NOC(C)CN1CCCCc3nc(C)c(C)cc31)C2,0
CSc1ccc(CNC2CN3CCC2CC3)cc1,0
CCc1cc2c(O)c(-c3ccon3)c(=N)oc2cc1OC,0
NS(=O)(=O)c1ccc(NC(=O)CSc2nnc(Cc3cccs3)n2-c2ccccc2)cc1,0
COc1ccc(CCNC(=O)C2CCN(Cc3nc(-c4ccccc4F)oc3C)CC2)cc1OC,0
COc1ccc(-n2c(O)cnc2Nc2nc(C)cc(C)n2)cc1OC,0
O=C(NCCCN1CCOCC1)c1cccs1,0
O=[N+]([O-])c1ccc(-c2cc(-c3ccc(Cl)cc3)[nH]n2)cc1,0
O=S(=O)(Nc1ccncc1Cl)c1ccccc1,0
COc1ccc2[nH]c(C)c(CCN(Cc3cccs3)C(=S)Nc3cccc(F)c3)c2c1,1
COC(=O)NNC(=O)COc1ccc(Br)c(C)c1,0
NC(=O)C1CCN(Cc2nc(O)c3ccc(Cl)cc3n2)CC1,0
COc1ccc(OCC(O)=C(C#N)c2nc3ccccc3[nH]2)cc1,0
N#CC1=C(N)Oc2c(oc(CO)cc2=O)C1c1cccs1,0
COCCn1c(=O)c(-c2cccs2)nc2cnc(Oc3ccccc3)nc21,1
CS(=O)(=O)N1CCC2(CC1)CN(c1cccc(-c3ccccc3)c1)C2,0
O=C(NCc1ccco1)C(c1ccc(F)cc1)N(Cc1cccnc1)C(=O)Cn1nnc2ccccc21,0
CCOc1ccc(C(C)=O)cc1N1C(=O)C2C3C=CC(C3)C2C1=O,0
O=C1CN(C(=O)COC(=O)C23CC4CC(CC(O)(C4)C2)C3)c2ccccc2N1,0
CCCOC(=O)C1C2C=CC3(CN(Cc4ccco4)C(=O)C13)O2,0
Nc1[nH]nc2nc3ccccc3nc12,1
COc1cc(CNC2CCCCCC2)cc(OC)c1OC,0
COc1ccc(NC(=O)Nc2ccc(N3CCCC3=O)cc2)cc1OC,0
O=C(Nc1ccccc1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccco1,0
CCOCCCN1C(=O)CN(C2CCCCC2)C(=O)C1c1ccc(OCC)c(OC)c1,0
Cc1ncc([N+](=O)[O-])n1CCN=[N+]=[N-],0
CC(C)C(N)(C(=O)O)c1ccccc1,0
CC1(C)CC(=O)C(=NNc2cc(Cl)c(Cl)c(Cl)c2)C(=O)C1,0
Cn1nc(CC(=O)Nc2cccnc2N2CCOCC2)c2ccccc2c1=O,0
Cc1ccc(C(=O)ONc2ccc(N=NC(=O)c3ccccc3O)cc2)cc1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N(C)C)n(CCF)c3CC2CN1C(=O)c1ccccc1,1
OCCCN=c1cc(-c2ccccc2)oc2ccc(Cl)cc12,0
COC(=O)CC1C(=O)NCCN1C(=O)Nc1ccccc1,0
C=C(C)CN(CC#N)CC(=C)C,0
O=C(NCc1ccc2c(c1)OCO2)C1CCC(CNS(=O)(=O)c2ccc(Cl)cc2)CC1,0
CCN1CCN(c2cc(C)c3cc(NC(=O)c4cncc(Br)c4)ccc3n2)CC1,0
O=C(NCc1cccnc1)c1cn(-c2ccccc2)nc1-c1cccs1,1
CCOc1cc(C=C2N=C(SC)SC2=O)cc([N+](=O)[O-])c1OC(C)=O,0
O=C(CSc1ncnc2nc[nH]c12)c1ccccc1,0
CC(C)CCNc1nc2c(cc1C#N)COC(C)(C)C2,0
CC(NC(=O)NC(N)=O)(C(F)(F)F)C(F)(F)F,0
CN(C)c1cc[n+](Cc2ccccc2)cc1,0
CCNc1ncc2nc(CCc3ccccc3)c(=O)n(Cc3cccc(OC)c3)c2n1,1
CC1CCC(C(=O)O)(C(Br)C(=O)O)CC1,0
Cc1ccc(S(=O)(=O)c2c(C)nn(C(C)(C)C)c2OC(=O)c2cccs2)cc1,1
O=C(O)c1ccccc1Nc1cccc(OCc2ccc3ccccc3n2)c1,1
COc1ccc(C(=O)Oc2c(C)occc2=O)cc1OC,0
O=C1C2=CCC3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)C3C2C(O)C2OC12,0
COc1ccc(N(CC(=O)Nc2cc(OC)ccc2OC)S(=O)(=O)c2c(C)nn(C)c2C)cc1,1
Cc1cc2c(C)ccc(C)c2nc1SCC(=O)c1cccs1,0
O=P(O)(CP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,0
Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1,0
CCCCN1C(=O)NC(=O)C(=C(CC)NCc2cccnc2)C1=O,1
CC(C)Oc1ccc(C2C(C#N)=C(N)Oc3c2c(=O)oc2ccccc32)cc1,0
COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,0
O=C(N1CCOCC1)N1CCN(Cc2ccccc2)CC1,1
O=C1c2ccccc2C(=Nc2ccccc2)C1c1cccc(Br)c1,0
COc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)O)c(Cl)c3N2)cc1OC,0
Oc1cc(-c2ccccc2)nc2ccccc12,0
C=CCc1c(C)nc(SCC(N)=O)nc1O,0
COc1cccc(C=Nn2cncn2)c1OCC#N,1
COc1ccc(C2C(C(=O)O)CC(=O)N2C2CCCCC2)cc1,0
CC(C)(C)NC(=O)Nc1ccc2nccnc2c1,0
NC(=O)c1ccc(NC(=O)CCCN2C(=O)c3ccccc3C2=O)cc1,0
Cc1ccc(S(=O)(=O)C(CCC(=O)c2ccc(Cl)cc2)C(N)=O)cc1,0
O=C(O)c1cccc(N2C(=O)C3CC=C(Cl)CC3C2=O)c1,0
O=C(Nc1ccccc1N1CCN(c2ccccc2)CC1)c1cccc(F)c1,1
Cc1cc(C(=O)CN2C(=O)c3ccccc3C2=O)c(C)n1C1CC1,0
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,0
O=C(Cn1ncn2cccc2c1=O)N1CCCCC1,0
COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2nc(CC(C)=O)ns2)cc1,0
CCOc1ccc(-n2c(SCc3nc(-c4ccc(C)cc4)no3)nnc2-c2ccncc2)cc1,1
O=C1CC(c2ccco2)Cc2nc(N3CCc4ccccc4C3)ncc21,1
CCOc1ccc(-n2nc(C(=O)NCCOC)c3ccccc3c2=O)cc1,0
CCN1C(C)=C(C(=O)OC)C(c2ccccc2)N2C(=O)C3(C(=O)OC)OC12C1C(=O)N(C)C(=O)C13,0
COC(=O)Cc1cc(O)n2nc(C)cc2n1,0
COc1ccccc1NS(=O)(=O)c1nc(O)nc(O)c1C,0
Cc1cn(C2CC(O)C(COC(N)=O)O2)c(=O)[nH]c1=O,0
COc1cccc(NC(=O)CSCc2n[nH]c(O)n2)c1,0
Cc1cc(OCc2ccc([N+](=O)[O-])cc2)c2c3c(c(=O)oc2c1)CCCC3,1
O=C(O)CC1SC(=Nc2ccccc2)N(c2ccccc2)C1=O,0
CCOC(=O)N1CCN(C(=O)COc2cc(=O)n(C)c3ccccc23)CC1,0
COc1cc(S(=O)(=O)N(Cc2ccco2)C2CCCC2)ccc1-n1cnnn1,1
NS(=O)(=O)c1cc(C(=O)O)c(O)c2ccccc12,0
CCC(C)C(=O)Nc1cc(OC)c(OC)cc1C(=O)O,0
Cc1cc(C)c(NC(=O)C(=Cc2ccco2)c2ccccc2)c(C)c1,1
COc1ccc(-c2cc(C(F)(F)F)c(C#N)c(SCC(=O)Nc3ccccc3C#N)n2)cc1,0
Nc1nncn1C(=O)c1ccccc1Cl,0
N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2ncn1CCCn1ccnc1,1
Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)cc(N2CCOCC2)n1,1
CCOC(=O)c1ccc2c(c1)NC(=O)C(N1CCN(c3ccc(OC)cc3)CC1)S2,0
COc1ccc(Oc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(CCC#N)c3n2)cc1,0
COc1ccc2c(c1)C(=O)CC(c1ccccc1F)O2,1
CC1Cc2ccccc2N1CC(=O)Nc1ccc2c(c1)OC(F)(F)O2,1
CCOC(=O)C1CCN(C(c2cc3ccc(C)cc3nc2O)c2nnnn2C2CCCCC2)CC1,1
Cc1c(-c2ccc(F)cc2)nc(N)c(C#N)c1-c1ccco1,0
CSc1nc(N)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2n1,0
O=C1CC(c2ccc(S(=O)(=O)NCc3ccccc3)cc2)CN1,0
CN1CCC2(CCCN(C(=O)c3cccc(F)c3)C2)C1,0
CCN(CC)CCOC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1,0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0
CCCSc1cc(=O)n(-c2ccccc2)nc1C(=O)OCC,0
CC(C)CC(c1nnnn1C(C)C)N1CCN(c2ccccc2)CC1,1
COC(=O)c1cc(OC)c(OC)cc1NC(=O)c1ccoc1C,0
O=C(CN1CCN(CC(=O)Nc2ccccc2C(F)(F)F)CC1)Nc1ccccc1F,1
C=CCn1c(Cc2cccs2)nnc1SCC(=O)c1ccc(F)cc1,1
O=C(c1cnccn1)N1CCCC2(CCN(c3ncccn3)C2)C1,0
Cc1cnc(C)c(N2CCC(C(=O)NCc3cccs3)CC2)n1,0
CCOC(=O)COc1c(OC)cc(Cl)cc1C1Nc2ccccc2C(=O)N1c1cccc(C)c1,1
COCCN(CCOC)S(=O)(=O)c1ccc(C(=O)NCCCN2CCOCC2)cc1,0
CCCS(=O)(=O)n1nc(-c2ccc(OC)cc2)cc1N,1
COc1ccc2c3c([nH]c2c1)C(C)=NCC3,0
O=C(c1ccc(Cl)cc1)C1C2C(=O)N(c3ccccc3)C(=O)C2C2CCCN21,1
O=C(Nc1ccc(Cl)cc1)OCc1cc(-c2ccccc2Cl)on1,1
CCN(CC)CC(=O)Nc1c(C)cccc1C,0
Cc1cc(Nc2ccc(F)cc2C)n2ncnc2n1,0
N#CC1(c2ccc(NC(=O)c3ccccc3)cc2)CCCC1,0
CSc1nc(=NC(C)=O)ss1,0
COc1ccc(Oc2nc(SC)nc3ccccc23)cc1,0
O=S(=O)(c1ccccc1)N1CCC2(CC1)CN(C(c1ccccc1)c1ccccc1)C2,0
Cc1occc1-c1nnc(SCC(=O)c2c[nH]c3ccccc23)n1C,1
COc1ccc(-c2nc3cnc(Nc4cccc(OC)c4)nc3n(CC3CCCO3)c2=O)cc1,0
NS(=O)(=O)c1ccc(CCNc2ncnc3sccc23)cc1,1
Cc1cc(N2CCCCC2)nc2ccc(Cc3ccc4nc(N5CCCCC5)cc(C)c4c3)cc12,0
O=S1(=O)C=C(Sc2nnc(-c3ccccc3)o2)c2ccccc21,0
Cc1ccc2c(c1)c(=O)c1c3n2CCN(C(=O)CCl)C3CC1,0
CNC(=O)C1C2C=CC3(O2)C1C(=O)N(C1CC1)C3C(=O)NCc1ccc(OC)cc1,0
Oc1cc(O)nc(SCc2ccccc2)n1,0
O=C(CSc1ncc(C(F)(F)F)cc1Cl)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,1
COc1cccc(Cn2nnc(C(=O)NCc3ccc(F)cc3)c2N)c1,0
Cc1[nH]c2ccccc2c1C=Cc1cc[n+](C)cc1,0
CCn1c(SCC(=O)Nc2ccc3c(c2)c2ccccc2n3CC)nnc1-c1ccco1,1
O=C(c1oc(=O)c2ccccc2c1-c1ccccc1)N1CCN(C2CCCCC2)CC1,1
CCOC(=O)c1ccc(NC(=O)c2c(C)[nH]c(C(=O)OCC)c2C)cc1,0
CNc1ncc(C(=O)C(C)(C)C)s1,0
COc1ccc(-c2c(C)nn3c(N4CCC(C(=O)NCCN(C)C)CC4)cc(C)nc23)cc1OC,0
COc1ccc(C(CNC(=O)COc2ccccc2OC)N(C)C)cc1OC,0
C=C(C)CN1C(=O)C(O)(CC(=O)c2ccc3c(c2)OCCO3)c2ccccc21,1
Cc1ccc(S(=O)(=O)N(CC(=O)O)Cc2ccccc2)cc1,0
COc1cccc(C=NNc2nn3cnnc3c3ccccc23)c1O,0
Cc1cc(C)nc(Nc2ccc(C(=O)O)cc2)n1,0
O=S(=O)(NN=Cc1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,1
CCCCN1C(=O)C(O)(CC(=O)c2c(C)n[nH]c2C)c2cc(Br)ccc21,1
C=C(C)c1cccc(C(C)(C)NC(=O)N2CCN(CC=Cc3ccccc3)CC2)c1,1
O=C(OCCNC(=O)c1ccc2ccccc2n1)c1cccnc1,1
COC(=O)CC1C(=O)NCCN1C(=O)NC1CCCCC1,0
c1ccc(CN2CCC3(CCCNC3)C2)cc1,0
CC(=O)Nc1c(C(=O)O)[nH]c2ccccc12,0
CCN1CCCC1CNS(=O)(=O)c1cc(Br)cc2c1N(C(=O)C1CC1)CC2,0
CCCn1ncc(C(=O)O)c1C,0
CCCCCc1nc2c(C#N)c(-c3ccc(Cl)cc3)ccn2n1,1
O=[N+]([O-])c1nn(-c2ccccc2)[n+]([O-])c1NCc1ccc2c(c1)OCO2,1
COc1ccccc1C=NNC(=O)CC(=O)Nc1ccc(Cl)c(Cl)c1,1
COc1ccc(CNc2ncnc3ccc(-c4ccoc4)cc23)c(OC)c1,1
Cc1ccc(N(CC(=O)O)S(C)(=O)=O)cc1Cl,0
CCCn1c(SCC(=O)N2CCc3ccccc32)nnc1-c1ccncc1,1
O=C(NC1(C(F)(F)F)N=C2SCCN2C1=O)C1CCCCC1,0
O=C(NC(Cc1ccccc1)C(=O)O)c1cccnc1,0
CCc1nnc(NC(=O)CSc2nnc(-c3ccccc3O)n2CC)s1,1
N#CC1=C2Nc3ccccc3C(=O)N2CCCC1=O,0
CCN1CCN(C(=O)c2ccccc2N(C)S(=O)(=O)c2ccc(C)cc2)CC1,0
CCC(C)C(N)C(=O)NC(CCC(=O)OCc1ccccc1)C(N)=O,0
CC(=O)c1cccc(NC(=O)c2cccc(S(=O)(=O)N(C)C)c2)c1,0
O=C(NN=Cc1ccc(Cl)cc1Cl)c1cccc(F)c1,1
CCOC(=O)c1csc(NC(=O)CSc2nnnn2-c2ccc(OCC)cc2)n1,0
CCN(CCCNC(=O)C1CCCN(S(=O)(=O)CC)C1)c1cccc(C)c1,0
N#CCCSCc1ccc(C(=O)O)o1,0
O=C(Nc1cccc(Cl)c1)c1c(O)c2c(n(Cc3ccco3)c1=O)CCCC2,0
CCCN(C(=O)CSc1nnc(-c2ccoc2C)n1N)C1CCS(=O)(=O)C1,0
COc1ccc2c(c1OC)C(=O)N1c3ccccc3SC21,0
FC(F)(F)c1nc(-c2ccncc2)ncc1-c1nnnn1-c1ccccc1,1
Cc1ccc(CN2C(=O)CCC2C(=O)NCCCN2CCC(C)CC2)cc1,0
CC(=O)Nc1ccc(-n2c(C)c(C(C)=O)c(C(C)=O)c2C)cc1,0
CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,1
CCN(CCCNC(=O)CCc1nc(-c2ccc(OC)cc2)no1)c1cccc(C)c1,1
CCOC(=O)N1CCC(C(=O)Nc2ccc(OCC)cc2)CC1,0
CCCOc1cccc(C(=O)O)c1,0
O=C1Nc2ccc(NS(=O)(=O)c3cccs3)c3cccc1c23,1
CN1C(=O)C(=Cc2ccccc2OCc2ccccc2F)NC1=S,1
c1ccc(Cn2nnc3c(N4CCOCC4)ncnc32)cc1,1
C=CCOC(=O)Nc1ccc(Cl)cc1NC(=O)OCC=C,1
COc1ccc2cc3cc(C(=O)NCCN4CCN(c5ccccc5F)CC4)oc3nc2c1,1
CC(C)(C)N1NC(=O)Nc2ccccc2C1=O,0
Cc1ccccc1CS(=O)(=O)Cc1ccc(C(=O)NCCCN2CCOCC2)o1,0
O=S(=O)(c1cccs1)N1CN(Cc2ccc(Cl)cc2)c2nc3ccccc3nc21,1
O=C(NCCCn1ccnc1)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1
Cc1ccccc1Cn1cc(NC(=O)CSc2nc3c(c(C(F)(F)F)n2)CCc2ccccc2-3)cn1,1
COc1cc(OC)cc(C(=O)Nc2ccc(-n3cnnn3)c(C)c2)c1,1
CC(=O)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21,0
Cc1nc(NC2=NCN(Cc3ccco3)CN2)nc2ccccc12,0
CC(C)OC(=O)CSc1nnc(-c2ccco2)n1N,0
C=CCSc1nnc2c(n1)OC(c1cccnc1)Nc1ccccc1-2,0
O=C(Nc1nc2ccccc2n1Cc1ccccc1)c1ccco1,0
Cn1cc(S(=O)(=O)NCc2ccco2)c(=O)n(C)c1=O,0
CCC(=O)N(Cc1cc(O)nc2ccccc12)C1CCCCC1,0
Cc1ccccc1Cn1ccc(NC(=O)CCSc2nc(-c3ccco3)cc(C(F)(F)F)n2)n1,1
CCOC(=O)CSC1=C(C#N)C(c2ccccc2OCC)C(C(=O)OCC)C(=O)N1,1
O=C(CCC1CCCCC1)Nc1ccccc1O,1
O=C1NCCN1C(=O)c1ccco1,0
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,0
CN(C)S(=O)(=O)N(Cc1ccc(Br)cc1)c1ccccc1,1
CCn1c(SCc2ccc(C(=O)Nc3nccs3)cc2)nnc1-c1ccc(NC(C)=O)cc1,1
CC(=O)c1cccc(NC2=NC(=O)C(CO)(CO)S2)c1,0
N#Cc1c(-c2ccccc2)cc(C2CC2)nc1SCC(=O)c1cccs1,0
O=C(CNC(=O)c1cccs1)NCCN1CCN(Cc2ccccc2)CC1,0
CCCc1nc2ccccc2c(=O)n1-c1ccc(OC)cc1,1
COc1ccccc1-n1c(SCC(=O)N2CCCC2)nc2cccnc21,0
CC(C)CN(CC(C)C)C1=NC(=Cc2ccco2)C(=O)N1c1ccccc1,1
O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(S(=O)(=O)N2CCOCC2)cc1,0
CCc1ccc2c(c1)cc(CN(C(=S)Nc1ccccc1Cl)C1CC1)c1nnnn12,0
COC(=O)Nc1sc(C)nc1-c1ccccc1,0
Fc1ccccc1N1CCN(Cc2c(F)cccc2F)CC1,1
O=[N+]([O-])c1cccc2cn[nH]c12,0
CCC(=O)N1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)CC1,0
NC(Cn1cc(F)c(=O)[nH]c1=O)C(=O)O,0
COc1ccccc1C(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,1
CCCCS(=O)CC(CS(=O)CCCC)OC(=O)c1ccccc1,0
CCS(=O)(=O)N1CCC(C(=O)NCCN2CCN(Cc3ccccc3)CC2)CC1,0
Cc1ccc(S(=O)(=O)N(CC(=O)N2CCN(c3ccc(F)cc3)CC2)C2CCCCC2)cc1,1
O=C(Nc1ccccc1)c1cc(-n2cnnc2)ccc1Cl,0
COc1ccc(NC(=O)CCNC(=O)Cn2ccc3ccccc3c2=O)c(OC)c1,0
O=C(Cn1cnc2ccccc2c1=O)NCc1ccco1,0
CCOC(=O)c1c(C)[nH]c(C(=O)C(C)Sc2ccc(Cl)cc2)c1C,1
Cc1cc(C)n2nc(C(=O)NCc3ccccc3)nc2n1,0
CCOC(=O)C1CCCN(C(=O)C2c3ccccc3Oc3ccccc32)C1,1
CCOc1ccc2nc(NC(=O)CSc3nc4cccnc4n3C)sc2c1,0
O=S(=O)(Nc1ccc2[nH]c(-c3ccc(Br)o3)nc2c1)c1ccccc1,1
Cc1cc2nc(SCC(=O)N(C)C)c3c(c2cc1C)CCCC3,0
COc1ccc2oc(=O)c(NC(=O)C3CCCCC3)cc2c1,0
Cc1ccc(S(=O)(=O)N(C)c2ccc(N)cc2)cc1,1
CCCS(=O)(=O)NCCc1cc2ccc(OC)cc2nc1O,0
O=S(=O)(NC1CC1)c1cccc(S(=O)(=O)N2CCCC2)c1,1
CSc1nsc(SC)c1NC(=O)Nc1ccccn1,1
CCCn1c(SCC(=O)c2cc(OC)ccc2OC)nc2c1c(=O)n(C)c(=O)n2C,0
C=CCNC(=O)c1onc(CSc2ccc(OC)cc2)c1C(=O)O,0
COc1cccc(NC(=O)COC(=O)c2c3c(nc4ccccc24)CCC(C)C3)c1,1
CC(C)C(OC(=O)c1ccco1)C(=O)NC1CCCCC1,1
COc1ccc(CSc2nnnn2C)cc1[N+](=O)[O-],1
CNC(=O)c1cc2cc(OC)ccc2n1CCN(Cc1ccccc1)Cc1ccccc1,1
Cc1cc2oc(=O)cc(Cn3ccnc3)c2cc1C,1
Clc1ccc(SCCCCn2cncn2)cc1,1
CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,0
CCN(CC)C(=O)CSc1nc(O)c2c(C)cc(C)nc2n1,0
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,0
